title,source,section,url
Overview of Vaginitis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/overview-of-vaginitis
Bacterial Vaginosis (BV),MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/bacterial-vaginosis-bv
Candidal Vaginitis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/candidal-vaginitis
Cervicitis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/cervicitis
Inflammatory Vaginitis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/inflammatory-vaginitis
Pelvic Inflammatory Disease (PID),MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/vaginitis-cervicitis-and-pelvic-inflammatory-disease/pelvic-inflammatory-disease-pid
Fertilization and Development of the Embryo,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/fertilization-and-development-of-the-embryo
Physiology of Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/physiology-of-pregnancy
Evaluation of the Obstetric Patient,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/evaluation-of-the-obstetric-patient
Anemia in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/anemia-in-pregnancy
Infectious Disease in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/infectious-disease-in-pregnancy
Urinary Tract Infection in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/urinary-tract-infection-in-pregnancy
Thromboembolic Disorders in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/thromboembolic-disorders-in-pregnancy
Multifetal Gestation,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/multifetal-gestation
Late-Term and Postterm Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/approach-to-the-pregnant-woman-and-prenatal-care/late-term-and-postterm-pregnancy
Pelvic Pain During Early Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/symptoms-during-pregnancy/pelvic-pain-during-early-pregnancy
Vaginal Bleeding During Early Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/symptoms-during-pregnancy/vaginal-bleeding-during-early-pregnancy
Nausea and Vomiting During Early Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/symptoms-during-pregnancy/nausea-and-vomiting-during-early-pregnancy
Lower-Extremity Edema During Late Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/symptoms-during-pregnancy/lower-extremity-edema-during-late-pregnancy
Vaginal Bleeding During Late Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/symptoms-during-pregnancy/vaginal-bleeding-during-late-pregnancy
"Fetal Presentation, Position, and Lie (Including Breech Presentation)",MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/fetal-presentation-position-and-lie-including-breech-presentation
Intraamniotic Infection,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/intraamniotic-infection
Amniotic Fluid Embolism,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/amniotic-fluid-embolism
Shoulder Dystocia,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/shoulder-dystocia
Uterine Inversion,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/uterine-inversion
Placenta Accreta,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/placenta-accreta
Postpartum Hemorrhage,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/postpartum-hemorrhage
Umbilical Cord Prolapse,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/umbilical-cord-prolapse
Uterine Rupture,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/intrapartum-complications/uterine-rupture
Overview of High-Risk Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/overview-of-high-risk-pregnancy
Maternal Mortality and Perinatal Mortality,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/maternal-mortality-and-perinatal-mortality
Risk Factors for Pregnancy Complications,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/risk-factors-for-pregnancy-complications
Hemolytic Disease of the Fetus and Neonate,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/hemolytic-disease-of-the-fetus-and-neonate
Oligohydramnios,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/oligohydramnios
Polyhydramnios,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/polyhydramnios
Preeclampsia and Eclampsia,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/preeclampsia-and-eclampsia
Placenta Previa,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/placenta-previa
Vasa Previa,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/vasa-previa
Placental Abruption (Abruptio Placentae),MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/placental-abruption-abruptio-placentae
Cervical Insufficiency,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/cervical-insufficiency
Prelabor Rupture of Membranes (PROM),MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/prelabor-rupture-of-membranes-prom
Preterm Labor,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/preterm-labor
Stillbirth,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/stillbirth
Hyperemesis Gravidarum,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/hyperemesis-gravidarum
Polymorphic Eruption of Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/polymorphic-eruption-of-pregnancy
Pemphigoid Gestationis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/antenatal-complications/pemphigoid-gestationis
Drug Safety in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/drug-safety-in-pregnancy/drug-safety-in-pregnancy
Ectopic Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/early-pregnancy-disorders/ectopic-pregnancy
Spontaneous Abortion,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/early-pregnancy-disorders/spontaneous-abortion
Septic Abortion,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/early-pregnancy-disorders/septic-abortion
Management of Normal Labor,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/management-of-normal-labor
Management of Spontaneous Vaginal Delivery,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/management-of-spontaneous-vaginal-delivery
Fetal Monitoring During Labor and Delivery,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/fetal-monitoring-during-labor-and-delivery
Analgesia and Anesthesia for Labor and Delivery,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/analgesia-and-anesthesia-for-labor-and-delivery
Induction of Labor,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/induction-of-labor
Protracted or Arrested Labor,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/protracted-or-arrested-labor
Operative Vaginal Delivery,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/operative-vaginal-delivery
Cesarean Delivery,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/labor-and-delivery/cesarean-delivery
Postpartum Care,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/postpartum-care-and-associated-disorders/postpartum-care
Mastitis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/postpartum-care-and-associated-disorders/mastitis
Postpartum Endometritis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/postpartum-care-and-associated-disorders/postpartum-endometritis
Postpartum Pyelonephritis,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/postpartum-care-and-associated-disorders/postpartum-pyelonephritis
Postpartum Depression,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/postpartum-care-and-associated-disorders/postpartum-depression
Asthma in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/pregnancy-complicated-by-disease/asthma-in-pregnancy
Autoimmune Disorders in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/pregnancy-complicated-by-disease/autoimmune-disorders-in-pregnancy
Cancer in Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/pregnancy-complicated-by-disease/cancer-in-pregnancy
COVID-19 During Pregnancy,MSD,https://www.msdmanuals.com/professional/gynecology-and-obstetrics,https://www.msdmanuals.com/professional/gynecology-and-obstetrics/pregnancy-complicated-by-disease/covid-19-during-pregnancy
